servierCode,providerCode,geographyCode,sourceChannelCode,nameEn
,202296,010;090;020;040;050,SG_GP,HOPE MEDICAL CLINIC
,202301,013;090;020;040;050,SG_GP,PHOENIX CLINIC & SURGERY - DR. LO CHER KUAN
,202302,010;090;020;040;050,SG_GP,EAST COAST SPECIALIST POLYCLINIC
,202304,010;090;020;040;050,SG_PriSsur,SPECIALIST SURGERY AND LASER CENTRE
,202305,010;090;020;040;050,SG_GP,BANYAN CLINIC - DR FONG CHUNG MING
,202308,010;090;020;040;050,SG_GP,THE FAMILY PRACTICE - POTONG PASIR
,202312,010;090;020;040;050,SG_PriSpsy,SYY PTE LTD - DR AILEEN LEE SU LAN
,202319,010;090;020;040;050,SG_PriSphy,MEDICAL IMAGING - ORCHARD TOTAL DIAGNOSTIC CENTRE
,202321,010;090;020;040;050,SG_PriSort,"BOSE BONE, JOINT, & SPINE CLINIC - DR BOSE KAMAL"
,202339,010;090;020;040;050,SG_GP,"KOO, LOH & FOK PTE LTD"
,202341,010;090;020;040;050,SG_PriSort,"ORTHOPAEDIC, SPINE & HAND SURG P/L - DR K SOIN"
,202342,010;090;020;040;050,SG_PriSort,"CHACHA ORTHOPAEDIC,SPINE & HAND SURGERY-DR CHACHA"
,202343,010;090;020;040;050,SG_PriSort,"DARUWALLA ORTHPAEDIC, SPINE & HAND SURGERY"
,202344,010;090;020;040;050,SG_GP,HL FAMILY CLINIC & SURGERY - DR HIAK TAI SOON
,202352,010;090;020;040;050,SG_GP,HEALTHLINE FAMILY CLINIC & SURG - DR TING MING YIH
,202356,011;090;020;040;050,SG_GP,RAFFLES HOSPITAL P/L - SPECIALIST CENTRE
,202360,010;090;022;040;050,SG_PriSog,INTERNATIONAL WOMEN'S CLINIC - DR ANG HUAI YAN
,202363,010;090;020;040;050,SG_GP,911 FAMILY CLINIC
,202365,010;090;020;040;050,SG_GP,VINEYARD MEDICAL CLINIC
,202366,010;090;020;040;050,SG_GP,AL-BARAKAH CLINIC & SURGERY
,202373,010;090;020;040;050,SG_PriSog,NOEL LEONG FERTILITY & IVF CLINIC PTE LTD
,202375,010;090;020;040;050,SG_GP,C.M.C.DUNEARN BKT.TIMAH CLINIC
,202377,010;090;020;040;050,SG_GP,ACUMED MEDICAL GROUP
,202381,010;090;020;040;050,SG_GP,HEALTHGAIN CLINIC & SURGERY
,202384,010;090;020;040;050,SG_GP,POINT MEDICAL GROUP
,202398,010;090;020;040;050,SG_GP,FITRAH MEDICARE CENTRE
,202403,010;090;020;040;050,SG_GP,BSP CLINIC -DR BOON SENG POH
,202410,010;090;020;040;050,SG_GP,ACUMED MEDICAL GROUP CENTRAL-DR CHRITINA YAM M
,202412,010;090;024;040;050,SG_GP,PROHEALTH 24-HOUR MEDICAL CLINIC - DR LOW SEOW FOO
,202413,010;090;020;040;050,SG_GP,KEE FAMILY CLINIC & SURGERY - DR KEE KIAK HONG
,202415,010;020;040;050;090,SG_GP,MHC MEDICAL CENTER (KALLANG)
,202418,010;090;020;040;050,SG_GP,CORPORATE HEALTH SERVICES PTE LTD
,202424,010;090;020;040;050,SG_GP,RAKYAT CLINIC - DR LIM HOCK SIEW
,202429,010;090;020;040;050,SG_GP,NEW LIFE CLINIC - DR EU CHIN YUAN DAVID
,202434,010;090;020;040;050,SG_PriSog,FONG'S CLINIC FOR WOMEN & FERTILITY - DR FONG YANG
,202435,010;090;020;040;050,SG_GP,SENGKANG DENTAL SURGERY - DR WONG YAT SENG
,202436,012;014;022;040;050,SG_GP,CHUA & PARTNERS FAMILY CLINIC PTE LTD
,202437,010;090;020;040;050,SG_PriSpsy,INEZ PSYCHOLOGICAL WELL-BEING CLINIC
,202439,010;090;020;040;050,SG_PriSog,A CLINIC FOR WOMEN P/L-DR CHUA YANG
,202445,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202446,010;090;020;040;050,SG_GP,WEN & WENG (SGX CENTER) - DR DAVID TAN YEW WENG
,202451,010;090;020;040;050,SG_GP,COMPASSVALE 205A MEDICAL CLINIC - DR YAP YONG SANG
,202453,010;090;020;040;050,SG_GP,SIMON ROAD FAMILY CLINIC - DR CHUA BOON LING
,202455,010;090;020;040;050,SG_GP,DAVID LOH SURGERY-DR LOH KWOK THYE
,202457,010;090;020;040;050,SG_PriScar,AMPAC MEDICAL CONSULTANTS PTE LTD
,202462,010;090;020;040;050,SG_GP,THE MEDICAL & REJUVENATION CENTRE-DR DAVID TAN Y W
,202463,010;090;020;040;050,SG_GP,CAMBRIDGE CLINIC - DR CHUA THIAM ENG
,202467,010;090;020;040;050,SG_GP,MUTUAL HEALTHCARE PTE LTD -DR WONG TIEN HUA
,202477,010;090;020;040;050,SG_GP,HUA MEI SENIORS CLINIC OF TSAO FOUNDATION
,202483,010;090;020;040;050,SG_GP,CARELINK FAMILY CLINIC
,202491,010;090;020;040;050,SG_PriScar,CHRISTOPHER CHEW CARDIOLOGY PTE LTD
,202492,012;015;023;040;050,SG_PriScar,MICHAEL LIM SPECIALIST HEART CENTRE
,202497,010;020;042;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202501,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,202504,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,202505,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,202508,010;090;020;040;050,SG_GP,KHOO MEDICAL CLINIC & SURGERY - DR DAVID TAN YEW W
,202519,010;015;020;040;050,SG_GP,MY DOCTOR'S PLACE PTE LTD- DR THIOW BOON YIN
,202521,010;090;020;040;050,SG_GP,KINGS MEDICAL CLINIC - DR KONG KOK LEONG
,202522,010;015;020;042;050,SG_GP,SATS CLINIC (CLIFFORD DISPENSARY)
,202525,010;090;020;040;050,SG_GP,KT NG CLINIC - DR NG KWEI TEO
,202527,010;090;024;040;050,SG_PriSog,RAFFLES HOSPITAL PL RAFFLES WOMENS
,202528,010;090;020;040;050,SG_PriSog,WOMEN & FETAL CENTRE - DR TAN SIAN ANN
,202529,010;090;020;040;050,SG_PriSent,ENT & SNORING HOLDING PTE LTD
,202530,013;014;021;040;050,SG_GP,DR TAN HUI LING DIANA - SHENTON CLINIC
,202535,010;090;020;040;050,SG_PriSphy,THE ORAL MAXILLOFACIAL PRACTICE - DR TAN KWONG SHE
,202536,010;090;020;040;050,SG_GP,CLINIC INTERNATIONAL-DR LEONG WAI HOE
,202539,010;090;020;040;050,SG_PriSpae,BELINDA CLINIC FOR CHILDREN - DR BELINDA
,202540,012;015;024;041;050,SG_GP,SHENTON FAMILY MEDICAL CLINIC - DR GOH YEW PING
,202542,010;090;020;040;050,SG_GP,FRONTIER MEDICAL ASSOCIATES PTE LTD - DR CHONG CHI
,202545,010;090;020;040;050,SG_GP,THE HEALING LIGHT CLINIC & DENTAL SURGERY-DR DELVI
,202547,010;090;020;040;050,SG_GP,HEALTHSPRING FAMILY CLINIC & SURGERY - DR CHANG CH
,202549,010;090;020;040;050,SG_PriSpae,KINDER CLINIC PTE LTD - DR VASANTHI RAJALINGAM
,202562,010;090;020;040;050,SG_GP,SING MA MEDICAL CENTRE - DR TEO KOK PONG
,202563,010;090;020;040;050,SG_GP,KILLINEY FAMILY & WELLNESS CLINIC PTE LTD
,202567,010;090;020;040;050,SG_PriSphy,ADVANCED INTEGRATED RADIOLOGY PTE LTD - DR WONG WI
,202569,012;015;020;040;050,SG_GP,SENGKANG MEDICAL CENTRE - DR YEO KIM HAI
,202570,012;014;021;041;050,SG_GP,NORTH EAST MEDICAL CENTRE - DR LIM KIM SHOW
,202574,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,202577,013;090;021;040;050,SG_GP,MY FAMILY CLINIC ( SENJA)-DR HO KAI KWONG
,202580,010;014;020;040;050,SG_GP,ALEXANDRA FAMILY CLINIC & SURGERY
,202587,010;090;020;040;050,SG_PriSog,"PRITAMS CLINIC & SURGERY, OB-GYN CONSULTANTS"
,202588,010;090;020;040;050,SG_PriSog,THOMSON WOMEN'S CLINIC (SERANGOON GARDEN) PTE LTD
,202591,010;090;020;040;050,SG_PriSent,"YH GOH EAR NOSE THROAT, HEAD & NECK SURGERY"
,202605,010;090;020;040;050,SG_GP,INTEGRATED MEDICINE CLINIC - DR LEE PHENG LIP IAN
,202606,010;090;020;040;050,SG_PriSort,UNITED ORTHOPAEDIC CENTRE - DR LOW CHEE KWANG
,202607,010;090;020;040;050,SG_GP,ASTIQUE MEDICAL PTE LTD
,202610,010;090;020;040;050,SG_GP,MY FAMILY CLINIC (RIVERVALE)
,202614,010;014;020;040;050,SG_GP,FIRST LIGHT FAMILY CLINIC SURGERY-DR CHAYAN VIRABH
,202617,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,202619,010;090;020;040;050,SG_GP,LIFE SPRING MEDICAL CLINIC - DR WONG RUEI CHIAN
,202621,010;014;020;042;050,SG_GP,HEALTHMARK MEDICAL CLINIC - DR TAN SEE LENG
,202627,010;090;020;040;050,SG_PriSsur,CENTRE FOR HAND AND RECONSTRUCTIVE MICROSURGERY
,202628,010;090;020;040;050,SG_PriSonc,JOANNA LIN'S MEDICAL CENTRE & CANCER CLINIC P/L
,202629,010;090;020;040;050,SG_GP,AMK FAMILY CLINIC PTE LTD
,202630,010;090;020;040;050,SG_GP,JIREH MEDICAL CLINIC - DR ONG THIAM PEN
,202631,010;090;020;040;050,SG_PriSog,THE WOMEN'S SPECIALIST CENTRE - DR CHAN WENG BUEN
,202637,010;090;020;040;050,SG_GP,MEDILINE WEI MIN CLINIC - DR SANJAY DOSHI
,202639,010;090;020;040;050,SG_GP,BEATITUDES MEDICAL PRACTICE
,202640,010;090;020;040;050,SG_GP,LIFELINE FERNVALE MEDICAL CLINIC PTE LTD
,202642,010;015;020;040;050,SG_GP,WELL FAMILY CLINIC & SURGERY - DR ALVIN WONG FUNG
,202643,010;090;020;040;050,SG_GP,BEDOK MRT MEDICAL CLINIC- DR PEH KENG CHUEN
,202644,010;090;020;040;050,SG_PriSsur,DIGESTIVE HEALTH ASSOCIATES PTE LTD
,202646,010;090;020;040;050,SG_PriSgas,"MICHAEL HOE SURGERY GASTROINTESTINAL SURGERY, HEPA"
,202647,010;090;020;040;050,SG_GP,GJ MEDICAL CLINIC (JURONG POINT)
,202653,010;090;020;040;050,SG_GP,TNG FAMILY CLINIC - DR TNG WEI CHIANG
,202654,010;090;020;040;050,SG_GP,KINDER FAMILY CLINIC PTE LTD
,202655,010;090;020;040;050,SG_GP,TANG FAMILY CLINIC - DR GAVIN TANG WEN-YU
,202663,010;090;020;040;050,SG_GP,KCS MEDICAL CENTRE PTE LTD - DR ERWIN KAY AIH BOON
,202664,010;090;020;040;050,SG_PriSent,HEALTHSENSE PTE LTD C/O HEALTHSENSE CLINIC PTE LTD
,202666,013;014;023;041;050,SG_PriH,RAFFLES MEDICAL GROUP
,202671,010;090;020;040;050,SG_PriSgas,"CENTRE FOR GUT, LIVER AND ADVANCED LAPAROSCOPIC SU"
,202675,010;090;020;040;050,SG_GP,PUNGGOL FAMILY CLINIC PTE LTD
,202676,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC (D19)
,202677,010;090;020;040;050,SG_GP,KATONG CLINIC & SURGERY - DR TAN TENG KOK
,202679,010;090;020;040;050,SG_PriSog,PACIFIC SPECIALIST PRACTICE - DR JULIANAH ABU-WONG
,202680,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC (D22)
,202681,010;090;020;040;050,SG_GP,MY FAMILY CLINIC (PIONEER) - DR DAVID HAU TAH WEI
,202682,010;090;020;040;050,SG_PriSder,DERM CLEAR AESTHETIC & LASER CLINIC - DR CHIN YEE
,202688,010;090;020;040;050,SG_PriSsur,J3 SURGERY PTE LTD - DR CHUA JUN JIN
,202690,010;090;020;040;050,SG_GP,VISION INTEGRATIVE EAST WEST MEDICAL CENTRE
,202694,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC (D07)
,202698,010;090;020;040;050,SG_PriScar,SINGAPORE HEART STROKE AND CANCER CENTRE PTE LTD
,202699,010;090;024;040;050,SG_PriSsur,PACIFIC COLORECTAL CENTRE
,202701,010;090;020;040;050,SG_PriSphy,NORTHERN HOPE HEALTHCARE PTE LTD
,202702,010;090;020;040;050,SG_PriSphy,EXCELLENCE HEALTHCARE PTE LTD
,202704,010;090;020;040;050,SG_GP,GLOBAL NETWORK MEDICAL CENTRE P/L-DR SEBASTIAN KWA
,202709,010;090;020;040;050,SG_GP,CLINIC 116 PTE LTD - DR TONG JIA JONG STEPHEN
,202800,010;090;020;040;050,SG_GP,FOCUS MEDICAL GROUP - DR LEE SIU LIN
,202805,010;090;020;040;050,SG_PriSog,ACJ WOMEN'S CLINIC PTE LTD
,202809,010;090;020;040;050,SG_PriSog,L N SIM CLINIC FOR WOMEN PTE LTD
,202810,010;090;020;040;050,SG_PriSsur,SUSAN LIM SURGERY PTE LTD - MT ELIZABETH
,202814,010;090;020;040;050,SG_PriSpae,SBCC CLINIC PTE LTD
,202816,010;090;020;040;050,SG_PriSsur,AGELESS AESTHETIC MEDICAL CENTRE
,202821,010;090;020;040;050,SG_PriSpae,STEVEN'S BABY & CHILD CLINIC - DR STEVEN NG CHIN Y
,202822,010;090;020;040;050,SG_GP,BEO CRESCENT FAMILY CLINIC & SURGERY
,202823,010;090;023;040;050,SG_GP,NTUC MEDICARE FAMILY & CLINIC
,202824,012;015;020;041;050,SG_PriSger,AGE-LINK SPECIALIST CLINIC FOR OLDER PERSONS
,202828,010;090;020;040;050,SG_GP,DOCTORS INC MEDICAL GROUP
,202830,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202834,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC
,202835,010;090;020;040;050,SG_GP,MEDORA CENTRE FOR AESTHETIC MEDICINE
,202840,010;090;020;040;050,SG_PriSphy,SC DIAGNOSTIC CLINIC
,202843,010;090;020;040;050,SG_GP,FAITH CLINIC (RIVERVALE)
,202849,010;020;041;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202851,010;090;020;040;050,SG_PriSog,HEALTHCARE FOR WOMEN PTE LTD
,202854,010;090;020;040;050,SG_GP,GENERAL PRACTICE FAMILY CLINIC & SURGERY
,202860,010;090;020;040;050,SG_GP,THE SLOANE CLINIC - DR KENNETH LEE
,202865,013;015;022;042;050,SG_GP,CLIFFORD DISPENSARY
,202867,010;090;020;040;050,SG_GP,HEALTHMATTERS - THE FAMILY PRACTICE
,202869,010;090;020;040;050,SG_PriSog,CHRIS CHONG CLINIC PTE LTD
,202877,010;090;020;040;050,SG_GP,ROBERTSON MEDICAL PRACTICE
,202879,010;090;020;040;050,SG_GP,TLC @ ORCHARD CLINIC - DR ZHU XIU CHUN
,202880,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC
,202884,011;014;021;041;050,SG_GP,HEALTHWAY MEDICAL GROUP PTE LTD
,202888,010;090;020;040;050,SG_GP,OVSPRING DEVELOPMENTAL CLINIC PTE LTD
,202892,010;090;020;040;050,SG_GP,ISLAND MEDICAL CLINIC
,202893,010;090;020;040;050,SG_PriSsur,LK PLASTIC SURGERY PTE LTD
,202897,010;090;020;040;050,SG_GP,NTUC MEDICARE FAMILY CLINIC - TOA PAYOH
,202898,010;090;020;040;050,SG_GP,BCNG LASER & MEDICAL AESTHETICS - OUB CENTRE
,202901,010;090;020;040;050,SG_GP,EDEN MEDICAL AESTHETICS
,202903,010;090;020;040;050,SG_PriSsur,"HAND, WRIST & UPPER LIMB SURGERY"
,202904,010;090;020;040;050,SG_GP,TAY FAMILY CLINIC - DR DAVID CHIN MUN FOO
,202905,010;090;020;040;050,SG_GP,THE AESTHETICS CLINIC P/L- SHAW CTR
,202907,010;090;020;040;050,SG_PriSort,JL SPORTS MEDICINE & SURGERY PTE LTD
,202912,010;090;020;040;050,SG_GP,LIFELINE AESTHETICS PTE LTD
,202913,010;090;020;040;050,SG_PriSog,THOMSON WOMEN'S CLINIC (KATONG)
,202917,011;014;021;041;050,SG_GP,HEALTHWAY TOA PAYOH CLINIC
,202918,010;090;020;040;050,SG_PriSneu,K K TANG ADULT & PAEDIATRIC NEUROSURGERY PTE LTD
,202919,010;090;020;040;050,SG_PriSog,ADELINA WOMEN'S CLINIC PTE LTD
,202921,011;014;021;041;050,SG_GP,HEALTHWAY TAMPINES CENTRAL CLINIC
,202922,010;090;020;040;050,SG_GP,COSMOPOLITAN CLINIC - DR ALAN HO CHI SIANG
,202927,013;014;021;042;050,SG_GP,UNITED VISION HOLDINGS PTE LTD
,202929,011;014;021;041;050,SG_GP,HEALTHWAY BEDOK SOUTH CLINIC
,202937,010;090;020;040;050,SG_GP,YS TEO FAMILY CLINIC & SURGERY
,202942,011;014;021;041;050,SG_GP,HEALTHWAY HOUGANG CENTRAL CLINIC
,202946,011;014;021;041;050,SG_GP,SILVER CROSS
,202952,010;090;020;040;050,SG_PriSsur,PACIFIC MEDICAL CLINIC
,202954,010;090;020;040;050,SG_GP,VIVA MEDICAL CLINIC C/O STARDOCS PRIVATE LIMITED
,202959,010;090;020;040;050,SG_GP,KEE & PARTNERS FAMILY CLINIC - DR LIONEL TSI
,202966,010;090;020;040;050,SG_GP,"DRS TANG, VIRABHAK & PARTNERS"
,202968,010;090;020;040;050,SG_PriSphy,SIMPLY AESTHETIC PTE LTD
,202969,010;090;020;040;050,SG_PriSneu,"PAN NEUROLOGY, EPILEPSY AND SLEEP DISORDERS CLINIC"
,202971,010;090;020;040;050,SG_GP,EC FAMILY CLINIC PTE LTD
,202975,010;090;020;040;050,SG_GP,JOYHEALTH MEDICAL CLINIC & SURGERY
,202981,010;090;020;040;050,SG_GP,FREIA MEDICAL AESTHETICS C/O KCH ASSOCIATES P/L
,202982,010;090;022;040;050,SG_PriSgas,HF LUI DIGESTIVE & LIVER CLINIC PTE LTD
,202987,010;090;020;040;050,SG_PriSort,CENTRE FOR ORTHOPAEDICS PTE LTD
,202995,010;090;020;040;050,SG_GP,NING AESTHETICS & WELLNESS CENTRE PTE LTD
,202997,010;090;020;040;050,SG_GP,WESTSIDE MEDICAL CLINIC
,202998,010;015;020;040;050,SG_GP,MUTUAL HEALTHCARE PTE LTD - COMPASSVALE
,203003,012;015;020;040;050,SG_GP,RADIANT MEDICAL & AESTHETIC CENTRE
,203004,010;090;020;040;050,SG_GP,CALVIN CHAN AESTHETIC & LASER CLINIC
,203006,010;090;020;040;050,SG_GP,SENSES RENAZA AESTHETIC CLINIC
,203007,013;015;022;042;050,SG_GP,CLIFFORD DISPENSARY
,203027,010;090;020;040;050,SG_GP,KCS MEDICAL AND LASER CENTRE PTE LTD
,203030,010;090;020;040;050,SG_GP,MYAT SAYDANAR MEDICAL CENTRE
,203032,010;090;020;040;050,SG_PriSort,SPINE & BRAIN SURGERY PTE LTD
,203039,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,203040,010;090;020;040;050,SG_PriSog,HEALTHSENSE CLINIC PTE LTD C/OTHE OBGYN CENTRE P/L
,203048,010;090;020;040;050,SG_PriSder,DERMATOLOGY ASSOCIATES (GLENEAGLES) P/L
,203049,010;090;020;040;050,SG_GP,DR BC NG AESTHETICS - DR NG BOON CHING
,203052,010;090;020;040;050,SG_PriSog,FERTILITY SOLUTIONS PTE LTD
,203059,010;090;020;040;050,SG_PriSsur,SURGERY CENTRE FOR CHILDREN PTE LTD
,203062,010;090;023;040;050,SG_PriSgas,HY WONG GASTROINTESTINAL & LIVER SPECIALIST CLINIC
,203067,010;090;020;040;050,SG_PriSent,"CTR FOR EAR,NOSE,THROAT ALLERGY & SLEEP"
,203068,010;090;020;040;050,SG_GP,DR CHAN CLINIC PTE LTD - DR CHAN KUM MUN
,203070,010;090;020;040;050,SG_PriSsur,NEUGLOW LASER & MEDICAL AESTHETICS
,203074,010;090;020;040;050,SG_GP,VALUEHEALTH FAMILY CLINIC
,203083,010;090;020;040;050,SG_PriSonc,SOC - ALVERNIA PTE LTD
,203086,010;090;020;040;050,SG_GP,STARCAP MEDICAL GROUP
,203088,010;090;020;040;050,SG_PriSsur,KENGS COLORECTAL SURGERY & ASSOCIATES PTE LTD
,203089,012;015;023;040;050,SG_PriScar,BERNARD KWOK CARDIOLOGY CLINIC PTE LTD
,203090,010;090;020;040;050,SG_GP,WINSOME MEDICAL CTR.
,203092,011;014;021;041;050,SG_GP,HEALTHWAY CCK CLINIC
,203093,011;014;021;041;050,SG_GP,HEALTHWAY BUKIT TIMAH CLINIC
,203095,010;090;020;040;050,SG_PriSsur,SEE MEDICAL AESTHETICS
,203098,010;090;020;040;050,SG_PriSuro,S H HO UROLOGY AND LAPAROSCOPY CENTRE
,203100,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,203104,011;015;020;040;050,SG_GP,GSH CLINIC & SURGERY
,203108,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,203110,010;090;020;040;050,SG_GP,THE REVIVAL MEDICAL PTE LTD
,203114,010;090;020;040;050,SG_PriSphy,AESTHETICS D ADELPHI
,203116,010;090;020;040;050,SG_GP,SHALOM COMMUNITY CLINIC
,203119,010;090;020;040;050,SG_PriSgas,GASTROINTESTINAL ENDOSCOPY & LIVER CTR C/O GASTROMED PTE LTD
,203130,010;090;020;040;050,SG_PriSphy,SP CHEW SURGERY PTE LTD
,203133,010;090;020;040;050,SG_GP,COMPLETE HEALTHCARE INTERNATIONAL PTE LTD
,203139,010;090;020;040;050,SG_PriSphy,HEALTHTRENDS @ NOVENA
,203147,010;090;020;040;050,SG_PriSphy,ADVANCED AESTHETICS & SURGERY
,203148,010;090;020;040;050,SG_PriSort,WILLIAM VERHOEVEN ORTHOPAEDIC CLINIC
,203151,010;090;020;040;050,SG_PriSsur,AMBULATORY SURGICARE (ASC)
,203152,010;090;020;040;050,SG_GP,TAYKA MEDICAL PTE LTD
,203159,010;090;020;040;050,SG_PriSsur,NOVENA SURGERY PTE LTD
,203163,010;090;020;040;050,SG_GP,DAVID TAN MEDICAL AESTHETICS C/O DND HOLDINGS P/L
,203164,010;090;020;040;050,SG_GP,CLEARSK MEDICAL & AESTHETIC CLINIC
,203168,010;090;020;040;050,SG_GP,NOVENA CLINIC PTE LTD
,203175,010;090;020;040;050,SG_PriSeye,APPLE EYE CENTRE C/O EYE CENTRE PARAGON PTE LTD
,203179,010;090;020;040;050,SG_GP,ONG CLINIC
,203186,010;090;020;040;050,SG_PriSeye,SHINAGAWA LASIK CENTRE
,203189,010;090;020;040;050,SG_PriSent,MT.ELIZABETH ENT SINUS SNORING ALLERGY CENTRE P/L
,203193,010;090;020;040;050,SG_GP,KANG REN FAMILY CLINIC LLP
,203200,010;090;020;040;050,SG_GP,IM MEDICAL CLINIC
,203202,010;090;020;040;050,SG_GP,CLARKE MEDICAL PTE LTD
,203203,010;090;020;040;050,SG_PriSort,SINGAPORE ORTHO SPORTS PTE LTD
,203206,010;090;020;040;050,SG_PriSog,BRENDA LOW CLINIC FOR WOMEN
,203214,010;090;020;040;050,SG_PriSent,ASCENT EAR NOSE THROAT SPECIALIST GROUP
,203215,010;090;020;040;050,SG_GP,PILLAY CLINIC PTE LTD
,203219,010;090;020;040;050,SG_PriSog,WOMEN'S CHOICE O&G CLINIC PTE LTD
,203221,010;090;020;040;050,SG_PriSder,THE AESTHETIQUE LOFT MEDICAL AESTHETIC BEYOND SKIN
,203222,010;090;020;040;050,SG_PriSeye,EYEWISE VISION CLINIC
,203223,011;014;021;041;050,SG_GP,HEALTHWAY MEDICAL CENTRE - SHENTON WAY
,203225,010;090;020;040;050,SG_PriSonc,INTERNATIONAL CANCER SPECIALISTS
,203227,010;090;020;040;050,SG_GP,CLINIC @ T3 HOTEL LLP C/O HEALTHWAY MEDICAL GROUP
,203230,010;090;020;040;050,SG_PriSuro,LEWIS LIEW UROLOGY
,203234,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,203236,010;090;020;040;050,SG_PriSphy,AESTHETIC MEDICAL PARTNERS PTE LTD
,203246,010;090;020;040;050,SG_GP,CENTRAL CLINIC
,203247,010;090;020;040;050,SG_PriSphy,FRONTIER SPECIALIST CENTRE PTE LTD-DR YANG KUANG Y
,203249,010;090;020;040;050,SG_GP,HEALTHSPRINGS MEDICAL CLINIC
,203252,010;090;020;040;050,SG_GP,CELEVENUS
,203253,010;090;020;040;050,SG_GP,CLEARSPRING CLINIC
,203260,012;015;024;042;050,SG_PriSphy,SINGAPORE MEDICAL SPECIALISTS CENTRE PTE LTD
,203261,012;015;020;042;050,SG_PriSphy,SINGAPORE MEDICAL SPECIALISTS CENTRE PTE LTD
,203266,010;090;020;040;050,SG_PriSphy,"SINGAPORE LIPO, BODY & FACE CENTRE PTE LTD"
,203272,010;090;022;040;050,SG_PriSog,RAFFLES WOMEN'S CENTRE - OUB CENTRE
,203284,011;090;023;040;050,SG_GP,VEDURE PTE LTD-BEAUTY SVCS & AESTHETICS CLINIC
,203288,010;090;021;040;050,SG_GP,FRONTIER MEDICAL ASSOCIATES (JW) PTE LTD
,203290,010;090;020;040;050,SG_GP,NIHON PREMIUM CLINIC
,203292,010;090;020;040;050,SG_GP,L'VING VINE MEDICAL & WELLNESS CLINIC
,203294,010;090;020;040;050,SG_GP,CLEARSKIN MEDISPA PTE LTD
,203299,010;090;020;040;050,SG_GP,TSAO FOUNDATION - C/O HUA MEI CLINIC
,203304,010;090;020;040;050,SG_PriSsur,ORCHARD SURGERY CENTER PTE LTD
,203309,010;090;020;040;050,SG_GP,ACUMED MEDICAL PTE LTD
,203315,010;090;020;040;050,SG_GP,NEECARE MEDICAL CENTRE
,203321,010;090;020;040;050,SG_PriSsur,DR MARCO FARIA CORREA PLASTIC SURGERY PTE LTD
,203323,010;090;020;040;050,SG_GP,CENTRAL CLINIC
,203325,010;090;020;040;050,SG_GP,THE BALMORAL CLINIC - LEISURE PARK
,203327,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,203328,012;014;021;041;050,SG_GP,NORTHEAST(PIONEER)MEDICAL CENTRE PTE LTD
,203337,010;090;020;040;050,SG_GP,CENTRAL CLINIC
,203340,010;090;020;040;050,SG_GP,MY DOCTOR@LAKESIDE
,203344,010;090;020;040;050,SG_GP,SL CCK CLINIC PTE LTD
,203348,010;090;022;040;050,SG_PriSsur,VEIN & GENERAL SURGERY CLINIC PTE LTD
,203349,010;090;020;040;050,SG_GP,NIKS MAPLE WEST CLINIC
,203354,010;090;022;040;050,SG_PriScar,NOBEL SURGERY CENTRE
,203355,010;090;020;040;050,SG_PriSonc,PACIFIC CANCER CENTRE PTE LTD
,203356,010;090;020;040;050,SG_PriScar,HEART SPECIALISTS GROUP PRIVATE LIMITED
,203363,010;090;020;040;050,SG_GP,ETERN MEDICAL CLINIC & SURGERY
,203364,010;090;020;040;050,SG_GP,ABDULLAH CLINIC & SURGERY PTE LTD
,203365,010;090;020;040;050,SG_GP,NUTRAMED PTE LTD
,203367,010;090;020;040;050,SG_GP,TEMASEK MEDICAL CENTRE-DR KOO XIAN YEANG
,203368,010;090;020;040;050,SG_GP,TAN CLINIC & SURGERY
,203370,010;090;020;040;050,SG_PriSana,INTEGRATIVE PAIN CTR. PTE LTD
,203396,010;090;020;040;050,SG_GP,JURPOINT MEDICARE CLINIC
,203407,010;090;020;040;050,SG_GP,CENTRAL CLINIC & SURGERY 24-HR (WOODLANDS)
,203409,010;090;020;040;050,SG_PriSpae,"SBCC BABY & CHILD CLINIC- ASTHMA, LUNG,"
,203410,010;090;020;040;050,SG_GP,MYOS MEDICAL CLINIC
,203414,011;015;020;040;050,SG_GP,DAYSPRING MEDICAL CLINIC (TAMPINES) PTE LTD
