rowId,code,_name,_address1,_address2,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
986,901594,GUARDIAN H & B- 231 HOUGANG MALL,90 HOUGANG AVENUE 10,#B1-31 HOUGANG MALL SHOPPING CTR.,538766,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian,"90 Hougang Avenue 10, #B1-31, Hougang Mall, Singapore 538766",538766,1.3721748,103.8938229,0.0
987,901717,WATSON'S PCS- CHANGI AIRPORT T3T,65 AIRPORT BOULEVARD L2AR6,CHANGI AIRPORT TERMINAL 3,819663,"[""cafe"",""establishment"",""food"",""point_of_interest"",""store""]",Heavenly Wang @ Changi Airport Terminal 3 Arrival Hall,"65 Airport Boulevard, #01-25, Changi Airport Terminal 3 Arrival Meeting Hall No, Singapore 819663",819663,1.3555805,103.9861962,1.0
988,901721,WATSON'S PCS- CHANGI AIRPORT T3B,65 AIRPORT BOULEVARD B2LR23,CHANGI AIRPORT TERMINAL 3,819663,"[""establishment"",""food"",""point_of_interest"",""store""]",llaollao Changi Airport Terminal 3,"65 Airport Blvd., Terminal 3, Singapore 819663",819663,1.3563764,103.986504,1.0
989,901812,UNITY BY FAIRPRICE - PSG PLAZA SINGAPURA PSG,68 ORCHARD RD.,#B2-20A PLAZA SINGAPURA,238839,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Unity Plaza Singapura,"68 Orchard Road #B2-20A Plaza, Singapore 238839",238839,1.3006954,103.84475,0.0
990,901823,GUARDIAN H&B - 264 ION,2 ORCHARD TURN,#B4-02 ION ORCHARD,238801,"[""establishment"",""point_of_interest"",""shopping_mall""]",ION Orchard,"2 Orchard Turn, ION Orchard, Singapore 238801",238801,1.3039288,103.8319512,1.0
991,901829,GUARDIAN H & B-267 CITY SQUARE MALL,180 KITCHENER RD.,#B1-18/19 CITY SQUARE MALL,208539,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian - City Square Mall,"180 Kitchener Road # B1 - 18 / 19, City Square Mall, Singapore 208539",208539,1.3111719,103.8564305,0.0
992,902036,GUARDIAN H & B- 242 CCK LOT 1,21 CHOA CHU KANG AVENUE 4,#B1-26/27 LOT ONE SHOPPERS' MALL,689812,"[""establishment"",""point_of_interest"",""shopping_mall""]",Lot One Shoppers' Mall,"21 Choa Chu Kang Ave 4, Singapore 689812",689812,1.3851169,103.7449142,1.0
993,902049,WATSON'S PCS- 139 ION,2 ORCHARD TURN,#B4-12 ION ORCHARD,238801,"[""establishment"",""point_of_interest""]",Ion 2,"#01, 2 Orchard Turn, Orchard, Singapore 238801",238801,1.3039721,103.8322914,1.0
994,902168,WATSON'S PCS- MARINA BAY LINK,8A MARINA BOULEVARD,#B2-57/58/59 MARINA BAY LINK MALL,018984,"[""establishment"",""point_of_interest"",""shopping_mall""]",Marina Bay Link Mall,"8A Marina Blvd, Singapore 018984",018984,1.2795303,103.8543391,1.0
995,902171,GUARDIAN H & B- 283 SERANGOON NEX,23 SERANGOON CENTRAL,#B1-62/63 SERANGOON NEX,556083,"[""establishment"",""point_of_interest"",""shopping_mall""]",NEX,"23 Serangoon Central, Singapore 556083",556083,1.3507723,103.8722585,1.0
996,902172,GUARDIAN H & B-274 MARINA BAY SANDS,2 BAYFRONT AVENUE,#B2-49 THE SHOPPES AT MARINA BAY SANDS,018972,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian Health & Beauty,"2 Bayfront Ave, #B2 - 49, Singapore 018972",018972,1.2861181,103.8598687,0.0
997,902189,WATSON'S PCS- 148 CLEMENTI MALL,3155 COMMONWEALTH AVENUE WEST,#B1-37/38/39 THE CLEMENTI MALL,129588,"[""clothing_store"",""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Watsons Singapore - Clementi Mall (Click & Collect),"3155 Commonwealth Ave W, #B1-37/38/39 Clementi Mall, Singapore 129588",129588,1.3147043,103.764053,0.0
998,902190,UNITY BY FAIRPRICE - WMA WEST MALL,1 BUKIT BATOK CENTRAL,#01-08 WEST MALL SHOPPING CTR.,658713,"[""establishment"",""point_of_interest"",""shopping_mall""]",West Mall,"1 Bukit Batok Central Link, Singapore 658713",658713,1.3497409,103.749472,1.0
999,902202,WATSON'S PCS- PARAGON,290 ORCHARD RD.,#B1-32/33 PARAGON,238859,"[""establishment"",""point_of_interest"",""shopping_mall""]",Paragon Shopping Centre,"290 Orchard Rd, Singapore 238859",238859,1.3039213,103.8356401,1.0
1000,902203,GUARDIAN H & B- 286 CLEMENTI MALL,3155 COMMONWEALTH AVENUE WEST,#03-59/60/61 CLEMENTI MALL,129588,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian,"3155 Commonwealth Avenue West, Mall, 03-59/60/61 The Clementi, Singapore 129588",129588,1.3151325,103.7647087,0.0
1001,902206,GUARDIAN H & B- 288 T2 TRANSIT LOUNGE N,60 AIRPORT BOULEVARD,"#26-095A CHANGI AIRPORT T2, DEPARTURE",819643,"[""establishment"",""food"",""point_of_interest"",""restaurant""]",McDonald's Changi Airport T2 Transit Lounge,"Changi Airport Terminal 2 Departure/ Transit Lounge Central, #36-070, Singapore 819643",819643,1.355322,103.988337,1.0
1002,902207,GUARDIAN H & B-289 T2 CHECK IN HALL,60 AIRPORT BOULEVARD,"#026-012 CHANGI AIRPORT T2, DEPARTURE",819643,"[""subpremise""]","26 Airport Blvd., HALL 60","26 Airport Blvd., HALL 60, Singapore",819643,1.342978,103.982355,1.4142135
1003,902209,WATSON'S PCS- 150 T3C,65 AIRPORT BOULEVARD,#02-95/96 CHANGI AIRPORT TERMINAL 3,819663,"[""clothing_store"",""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Watsons Singapore -,"10 Airport Blvd., #02-07 Singapore Changi Airport (SIN), Singapore 819665",819665,1.337431,103.9828748,1.0
1004,902215,GUARDIAN H & B-294 CAUSEWAY POINT 2,1 WOODLANDS SQUARE,#B1-28/29/30 CAUSEWAY POINT SHOPPING CTR,738099,"[""establishment"",""point_of_interest"",""shopping_mall""]",Causeway Point,"1 Woodlands Square, Singapore 738099",738099,1.4360933,103.7859471,1.0
1005,902229,WATSON'S PCS- CWP 151 CAUSEWAYPT,1 WOODLANDS SQUARE,#B1-14/15 CAUSEWAY POINT SHOPPING CTR,738099,"[""clothing_store"",""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Watsons Singapore - Causeway Point (Click & Collect),"1 Woodlands Square, #B1-14/15 Causeway Point, Singapore 738099",738099,1.4360933,103.7859471,0.0
1006,902264,UNITY BY FAIRPRICE - ARC,460 ALEXANDRA RD.,#02-04/05/06 ALEXANDRA RETAIL CENTRE,119963,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Unity Alexandra Retail Centre,"460 Alexandra Rd, #02-04/05/06 Retail Centre, Singapore 119963",119963,1.2736761,103.8015216,0.0
1007,902275,GUARDIAN H & B-306 AIRPRT BOULEVARD,60 AIRPORT BOULEVARD,#02-69 CHANGI AIRPORT TERMINAL 1,819643,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian Health and Beauty,"Changi Airport Terminal 2 Departure Transit Lounge, 60 Airport Blvd., level 2, Singapore 819643",819643,1.3566656,103.9896777,0.0
1008,902312,GUARDIAN H & B- 310 NOVENA HOSPITAL,38 IRRAWADDY RD.,#01-08/09/10/11,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Novena Hospital,"38 Irrawaddy Rd, Singapore 329563",329563,1.322236,103.8440388,0.0
1009,902335,GUARDIAN H & B- 309 AMARA HOTEL,100 TRAS ST.,#02-09,079027,"[""subpremise""]","100 Tras St, 02","100 Tras St, 02, Singapore 079027",079027,1.2749455,103.8434094,1.0
1010,902364,WATSON'S PERSONAL CARE STORE (JEM),50 JURONG GATEWAY RD.,#B1-07,608549,"[""establishment"",""point_of_interest"",""store""]",Watson's Personal Care Stores Pte. Ltd.,"50 Jurong Gateway Rd, #B1-07 Jem, Singapore 608549",608549,1.3331669,103.7434405,1.0
1011,902366,GUARDIAN H&B - 317 JEM,50 JURONG GATEWAY RD.,#B1-16/17 JEM SHOPPING CTR.,608549,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian,"50 Jurong Gateway Rd, #B1 - 16/17 JEM Shopping Centre, Singapore 608549",608549,1.3331371,103.743579,0.0
1012,D33013,ASIAN HEART & VASCULAR CENTRE P/L,3 MOUNT ELIZABETH,#17-08 MT ELIZABETH MEDICAL CENTRE,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Asian Heart & Vascular Centre (AHVC) - Mount Elizabeth Medical Centre Level 17,"3 Mount Elizabeth, #17-08, #16-07 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
1013,D33111,GUARDIAN H & B -322 TAS,391 ORCHARD ROAD,#B2-15/23 NGEE ANN CITY,238872,"[""establishment"",""point_of_interest"",""shopping_mall""]",Ngee Ann City,"391A Orchard Rd, Singapore 238873",238873,1.3025572,103.834568,1.4142135
1014,D33124,ADULT & CHILD PSYCHOLOGICAL WELLNESS CLINIC PTE LT,9 SCOTT ROAD,#13-05 ROYAL SQUARE AT NOVENA,329565,"[""establishment"",""health"",""point_of_interest""]",Adult & Child Psychological Wellness Clinic,"101 Irrawaddy Rd, #13-05 Royal Square at Novena, Singapore 329565",329565,1.320605,103.843237,0.0
1015,D33171,ROBLESS VASCULAR CLINIC PTE LTD,3 MOUNT ELIZABETH,#13-06 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""point_of_interest""]",Robless Vascular Clinic,"3 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
1016,D33201,RAFFLES MEDICAL GROUP LTD (JURONGPT,1 JURONG WEST CENTRAL 2,#B1A-19D JURONG POINT,648886,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Jurong Point,"1 Jurong West Central 2, #B1 -19D Shopping Centre, Jurong Point, Singapore 648886",648886,1.3393411,103.7053874,0.0
1017,D33202,RAFFLES MEDICAL GROUP LTD(NEWUPPCHA,BLK 203 BEDOKNORTH STREET 1,#07-45/46 BEDOK MALL,467360,"[""establishment"",""point_of_interest"",""shopping_mall""]",Bedok Mall,"311 New Upper Changi Rd, Singapore 467360",467360,1.3244894,103.92902,1.0
1018,D33219,COLORECTAL SURGEONS INC. (PTE LTD),38 IRRAWADDY ROAD,#06-30,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]","Colorectal Surgeons, Inc","38 Irrawaddy Road, Mount Elizabeth Novena Specialist Center, #06-30, Singapore 329563",329563,1.322236,103.8440388,0.0
1019,D33251,GUARDIAN H & B - 321 WGA,3 GATEWAY DRIVE,#B1-20 WESTGATE,608532,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian Health and Beauty,"3 Gateway Dr, #B1-20 Westgate, Singapore 608532",608532,1.3342482,103.7429028,0.0
1020,D33266,GUARDIAN H & B - 326 BEDOK MALL,311 NEW UPPER CHANGI ROAD,#B2-45/46/47 BEDOK MALL,467360,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Guardian,"Bedok Mall, 311 New Upper Changi Rd, #B2 - 45 / 46 / 47, Singapore 467360",467360,1.3246783,103.9295114,0.0
1021,D33322,WATSON'S PCS- 173 BM,311 UPPER CHANGI ROAD,#B2-12/13 BEDOK MALL,467360,"[""clothing_store"",""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Watsons Singapore - Bedok Mall (Click & Collect),"311 New Upper Changi Rd, #B2 - 12/13, Singapore 467360",467360,1.324592,103.9292631,0.0
1022,D33374,PANASIA SURGERY PTE LTD,38 IRRAWADDY ROAD,#10-43/44 MT ELIZABETH NOVENA MEDICAL CT,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",PanAsia Surgery @ Mount Elizabeth Novena Specialist Centre,"38 Irrawaddy Rd, #10-43/44, Singapore 329563",329563,1.3223679,103.8441212,0.0
1023,D33375,HEALTHPATH MEDICAL CLINIC & SURGERY PTE LTD,BLK 338 ANG MO KIO AVE 1,#01-1651,560338,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Healthpath Medical Clinic & Surgery,"338 Ang Mo Kio Ave 1, #01-1651, Singapore 560338",560338,1.3634967,103.8487135,0.0
1024,D33376,PANASIA SURGERY PTE LTD,319 JOO CHIAT PLACE,#04-03,427989,"[""doctor"",""establishment"",""health"",""point_of_interest""]",PanAsia Surgery @ Parkway East Medical Centre,"319 Joo Chiat Place #04-03, Parkway East Medical Centre, Singapore 427989",427989,1.315036,103.909332,0.0
1025,D33547,APEX HEART CLINIC,6A NAPIER ROAD,#04-37 ANNEX BLOCK GLENEAGLES HOSPITAL,258500,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Apex Heart Clinic,"Gleneagles Hospital #04-37 Annexe Block, 6A Napier Rd, Singapore 258500",258500,1.3076528,103.8198871,0.0
1026,D33572,FERNVALE FAMILY CLINIC PTE LTD,BLK 405C FERNVALE LANE,#01-101,793405,"[""establishment"",""health"",""point_of_interest""]",Fernvale Family Clinic,"405C Fernvale Ln, #01-101, Singapore 793405",793405,1.389329,103.87337,0.0
1027,D33596,Q & M MEDICAL & AESTHETIC CLINIC (SERANGOON CENTRA,BLK 262 SERANGOON CENTRAL DRIVE,#01-115,550262,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Q & M Medical Clinic (Serangoon Central),"Blk 261 Serangoon Central Dr, #01-29, Singapore 550261",550261,1.3543894,103.8726395,1.0
1028,D33606,RAFFLES MEDICAL GROUP LTD-YEW TEE POINT,21 CHOA CHU KANG NORTH 6,#01-02 YEW TEE POINT,689578,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical,"21 Choa Chu Kang North 6, #01 - 02, Singapore 689578",689578,1.397335,103.7465268,0.0
1029,D33607,E MEDICAL NOVENA,10 SINARAN DRIVE,#10-04 NOVENA MEDICAL CENTER,307506,"[""establishment"",""health"",""point_of_interest""]",E Medical Novena,"10 Sinaran Dr, #10-04, Singapore 307506",307506,1.32079,103.844202,0.0
1030,D33669,ARDEN ENDOCRINOLOGY SPECIALIST CLINIC PTE LTD,38 IRRAWADDY ROAD,#09-45/46 MOUNT ELIZABETH NOVENA,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Arden Endocrinology Specialist Clinic,"38 Irrawaddy Rd, 09-45/46, Singapore 329563",329563,1.3218192,103.8440535,0.0
1031,D33670,FAMILY MEDICINE CLINIC CHINATOWN,133 NEW BRIDGE ROAD,#02-09/10 CHINATOWN POINT,669413,"[""establishment"",""health"",""point_of_interest""]",Family Medicine Clinic Chinatown,"133 New Bridge Rd, #02-09, Singapore 059413",059413,1.284725,103.8446153,1.0
1032,D33717,FARRER PARK HOSPITAL PTE LTD,1 FARRER PARK STATION ROAD,#02-01 CONNEXION,217562,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Farrer Park Hospital,"1, #02-01 Farrer Park Station Rd, Connexion, Singapore 217562",217562,1.3130812,103.8542173,0.0
1033,D33767,UNITY FAMILY MEDICINE CLINIC,BLK 264 SERANGOON CENTRAL,#01-205,550264,"[""establishment"",""health"",""point_of_interest""]",NTUC Health Family Medicine Clinic,"264 Serangoon Central, #01-205, Singapore 550264",550264,1.352155,103.8722394,0.0
1034,D33794,HC HEALTHCARE PTE LTD,61 UBI AVE 1,#04-03,408941,"[""establishment"",""point_of_interest""]",UBPoint,"61 Ubi Ave 1, Singapore 408941",408941,1.3250508,103.8942377,1.0
1035,D33876,RAFFLES MEDICAL GROUP LTD - MARINA,BLK 8 MARINA VIEW,#15-01 ASIA SQUARE TOWER 1,018960,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Asia Square,"8 Marina View, #15-01 Asia Square Tower 1, Singapore 018960",018960,1.279103,103.85129,0.0
1036,D33897,SIOW NEUROLOGY HEADACHE & PAIN CTR,38 IRRAWADDY ROAD,#11-54 MTELIZABETH NOVENA SPECIALIST CTR,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",PanAsia Surgery @ Mount Elizabeth Novena Specialist Centre,"38 Irrawaddy Rd, #10-43/44, Singapore 329563",329563,1.3223679,103.8441212,0.0
1037,D34041,THE RESILIENZ CLINIC PTE LTD,10 SINARAN DRIVE,#10-03 NOVENA MEDICAL CENTRE,307506,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Resilienz Clinic (Singapore Psychiatrist and Psychologist),"10 Sinaran Dr, #10-03, Singapore 307506",307506,1.320409,103.844151,0.0
1038,D34044,WSLAW MEDICAL PTE LTD C/O WS LAW WOMENS CLINIC &,38 IRRAWADDY ROAD,#08-53 MT ELIZABETH NOVENA SPECIALISTCTR,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",WS Law Women's Clinic & Laparoscopic Surgery Centre,"38 Irrawaddy Road Mount Elizabeth Novena Specialist Centre, #08-53, Singapore 329563",329563,1.322236,103.8440388,0.0
1039,D34170,KK TANG BRAINSPINE SURGERY,38 IRRAWADDY ROAD,#10-28/29 MT ELIZEBETH NOVENA SPECIALIST,329563,"[""establishment"",""health"",""point_of_interest""]",KK Tang Brainspine Surgery,"38 Irrawaddy Rd, #10-28/29, Singapore 329563",329563,1.322236,103.8440388,0.0
1040,D34230,RAFFLES MEDICAL GROUP LTD,12 MARINA BOULEVARD,#17-05 TOWER,078982,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical MBFC,"12 Marina Boulevard, #17-05 Marina Bay Financial Centre Tower 3, Singapore 018982",018982,1.279924,103.854929,1.0
1041,D34234,ORTHOLIMB BONE & JOINT SURGERY P/L,6 NAPIER ROAD,#07-19 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",Ortholimb Bone And Joint Surgery Pte Ltd,Singapore 258499,258499,1.3072587,103.8195,0.0
1042,D34292,TAN KOK SOON HEART SPECIALIST CLINIC,820 THOMSON ROAD,#15-11 MOUNT ELIZABETH MEDICAL CENTRE,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Island Orthopaedics (Mount Alvernia Hospital),"Mount Alvernia Hospital, Annexe A, 820 Thomson Rd, #01-01/02, Singapore 574623",574623,1.3419102,103.8378214,0.0
1043,D63290,GUARDIAN H & B - 327 BUGIS JUNCTION,200 VICTORIA STREET,#B1-20/21 BUGIS JUNCTION,188021,"[""establishment"",""point_of_interest"",""shopping_mall""]",Bugis Junction,"200 Victoria St, Singapore 188021",188021,1.2988889,103.8555556,1.0
1044,D63293,HEALTHWAY MEDICAL GROUP PTE LTD,BLK 116 TOA PAYOH LORONG 2,#01-160,310116,"[""subpremise""]","116 Lor 2 Toa Payoh, 01","116 Lor 2 Toa Payoh, 01, Singapore 310116",310116,1.3404493,103.8461282,1.0
1045,D63310,DR FOO ENDOCRINE PTE LTD C/O SPECIALIST ENDOCRINE,1 ORCHARD BOULEVARD,#04-03 CAMDEN MEDICAL CENTRE,248649,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest"",""store""]","Specialist Endocrine Clinic for Diabetes, Thyroid and Hormones","1 Orchard Blvd, #04-03 Camden Medical Centre, Singapore 248649",248649,1.30316,103.823712,0.0
1046,D63405,PRECIOUS MEDICAL CENTRE PTE PTD C/O PRECIOUS MEDIC,290 ORCHARD ROAD,#12-01 PARAGON,238859,"[""dentist"",""establishment"",""health"",""hospital"",""point_of_interest""]",Precious Medical Centre,"290, #12-01 Orchard Rd, Paragon, Singapore 238859",238859,1.3042346,103.8361816,0.0
1047,D63432,NTUC FPLTD - 476 HSPH,1 STADIUM PLACE,#01-29 HYPER SPORTS HUB,397628,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Unity Hyper Sport Hub,"1, #01-29 Stadium Pl, Singapore 397628",397628,1.3025249,103.8736219,0.0
1048,D63754,THE HEART DOCTORS PTE LTD,820 THOMSON ROAD,"#05-56 MEDICAL CENTRE D, MT ALVERNIA",574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1049,D63831,THE HEART AND VASCULAR CENTRE P/L,3 MOUNT ELIZABETH,#08-06 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",The Heart and Vascular Centre,"3 Mount Elizabeth #08-06 Mount Elizabeth Medical Centre, Singapore 228510",228510,1.304624,103.834926,0.0
1050,D63903,HEART MATTERS MEDICAL CENTRE PTELTD,38 IRRAWADDY ROAD,#07-30 MOUNT. E NOVENA SPECIALIST CTR,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Heart Matters Medical Centre Pte Ltd,"38 Irrawaddy Rd, #07-30 Mount Elizabeth Novena Specialist Centre, Singapore 329563",329563,1.322236,103.8440388,0.0
1051,D63933,SKIN CONSULTANCY PTE LTD,1 FARRER PARK STATION ROAD,#12-02 FARRER PARK MEDICAL CENTRE,217562,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Farrer Park Medical Centre,"1 Farrer Park Station Rd, Singapore 217562",217562,1.3127619,103.8545562,0.0
1052,D64454,HOPE GASTROENTEROLOGY AND LIVER P/L,3 MOUNT ELIZABETH,#17-16 MT ELIZABETH MEDICAL CENTRE,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Hope Gastroenterology and Liver Clinic,"3 Mount Elizabeth, Unit 15-02 Medical Centre, Singapore 228510",228510,1.3055915,103.8354837,0.0
1053,D64799,"ALLERGY, ARTHRITIS & RHEUMATISM CLINIC C/O AARC CO",1 FARRER PARK STATION ROAD,#14-13 CONNEXION,217562,"[""establishment"",""health"",""point_of_interest""]","Allergy, Arthritis & Rheumatism Clinic",Singapore 217562,217562,1.3124251,103.8543488,0.0
1054,D64903,NG TENG FONG GENERAL HOSPITAL,NO 1 JURONG EAST STREET 21,,609606,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Ng Teng Fong General Hospital,"1 Jurong East Street 21, Singapore 609606",609606,1.3337448,103.7453915,0.0
1055,D65118,GLEN ARDEN ENDOCRINOLOGY SPECIALIST CLINIC PTE LTD,6 NAPIER ROAD,#06-17 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",Glen Arden Endocrinology Specialist Clinic Pte Ltd,Singapore 258499,258499,1.307366,103.819578,0.0
1056,D65268,GASTRO LIVER & SURGICAL CENTRE C/O GLSC PTE LTD,6 NAPIER ROAD,#06-17 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",Gastro Liver & Surgical Centre,Singapore 258499,258499,1.306309,103.820796,0.0
1057,D65269,RSIM GENERAL & COLORECTAL SURGERY C/O R SIM SURGER,1 FARRER PARK STATION ROAD,"#13-10 FARRER PARK MEDICAL CTR,CONNEXION",217562,"[""establishment"",""health"",""point_of_interest""]",RSim General & Colorectal Surgery,"1 Farrer Park Station Rd, #13-10, Singapore 217562",217562,1.3127619,103.8545562,0.0
1058,D65271,SENNETT MEDICAL CLINIC,55 SIGLAP ROAD,#B1-10 SIGLAP CENTRE,455871,"[""establishment"",""health"",""point_of_interest""]",Sennett Medical Clinic,"55 Siglap Rd, #B1-10 Siglap Centre, Singapore 455871",455871,1.3118905,103.923374,0.0
1059,D65739,FARRER PARK HOSPITAL PTE LTD C/O FARRER PARK PHARM,1 FARRER PARK STATION ROAD,#01-03 CONNEXION,217562,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Farrer Park Hospital,"1, #02-01 Farrer Park Station Rd, Connexion, Singapore 217562",217562,1.3130812,103.8542173,0.0
1060,D65851,VIVIEN LIM ENDOCRINOLOGY SPECIALIST CENTRE PTE LTD,6 NAPIER ROAD,#03-17/18 GLENEAGLES MEDICAL CENTRE,258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Vivien Lim Endocrinology Specialist Centre,"6 Napier Rd, #03-17/18, Singapore 258499",258499,1.3076254,103.8202015,0.0
1061,D65942,ZENITH MEDICAL CLINIC PTE LTD,BLK 266C PUNGGOL WAY,#01-374,823266,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",ZENITH MEDICAL CLINIC,"266C Punggol Way, #01-374, Singapore 823266",823266,1.4051522,103.897574,0.0
1062,D66060,NTUC HEALTH CO-OPERATIVE LTD - 3PL (BULIM AVE),10 BULIM AVENUE,"#07-00, BAY #16-18",648165,"[""establishment"",""point_of_interest""]",LF Logistics Services Pte Ltd,"10 Bulim Ave, Singapore 648165",648165,1.3550021,103.7084641,1.0
1063,D66224,WATSON'S PCS - 183 T3 TRANSIT NORTH,65 BOULEVARD,#02-66 DEPARTURE / TRANSIT LOUNGE NORTH,819663,"[""clothing_store"",""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Watsons Singapore - T3 Transit,"65 Airport Blvd., #02-29 Singapore Changi Airport (SIN), Singapore 819663",819663,1.3555805,103.9861962,0.0
1064,D66296,MEMBER OF SOC - SOC @ CONNEXION PTE LTD,1 FARRER PARK STATION ROAD,#09-13 FARRER MEDICAL CENTRE,217562,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Farrer Park Medical Centre,"1 Farrer Park Station Rd, Singapore 217562",217562,1.3127619,103.8545562,0.0
1065,D66432,RAFFLES MEDICAL GROUP LTD,33 SENGKANG WEST AVENUE,#01-54/55/56 THE SELETAR MALL,797653,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical,"33 Sengkang West Ave, #01-54/55/56 The Seletar Mall, Singapore 797653",797653,1.3913028,103.8763182,0.0
1066,D66535,SOC@CONNEXION PTE LTD,1 FARRER PARK STATION ROAD #09-13,FARRER MEDICAL CENTRESG,217562,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Farrer Park Medical Centre,"1 Farrer Park Station Rd, Singapore 217562",217562,1.3127619,103.8545562,0.0
1067,D66827,SAINT JULIEN CLINICAL ASSOCIATES PTE LTD,820 THOMSON ROAD,#05-58 MOUNT ALVERNIA HOSPITAL CTR D,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Saint-Julien Clinic for Diabetes & Endocrinology,"820 Thomson Road, 05-58, Mount Alvernia Hospital, Singapore 574623",574623,1.341499,103.837625,0.0
1068,D67473,ASIAN HEART & VASCULAR CENTRE P/L C/O ASIAN HEART,38 IRRAWADDY ROAD,#10-54/55 MT E NOVENA HOSPITAL,329563,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Asian Heart & Vascular Centre (AHVC) - Mount Elizabeth Novena Specialist Centre,"Mount Elizabeth Novena Specialist Centre, 38 Irrawaddy Road #08-58 to 63, Singapore 329563",329563,1.3216819,103.8442327,0.0
1069,D67530,N B THAM CLINIC PTE LTD,8 WHAMPOA DRIVE,,327718,"[""establishment"",""health"",""point_of_interest""]",Tham Clinic,"8 Whampoa Dr, Singapore 327718",327718,1.3224839,103.8530034,0.0
1070,D67592,KK SNG COLORECTAL & GENERAL SURGERY PTE LTD,6 NAPIER ROAD,#06-11 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",KK Sng Colorectal & General Surgery,"Gleneagles Medical Centre, 6 Napier Road, #06-11, Singapore 258499",258499,1.307592,103.8199224,0.0
1071,D67787,ESC CARDIOVASCULAR & MEDICINE CLINIC C/O KINGS CAR,1 FARRER PARK STATION ROAD,"#15-01 FARRER PARK HOSPITAL, CONNEXION",217562,"[""doctor"",""establishment"",""health"",""point_of_interest""]",ESC Cardiovascular & Medical Clinic,"Medical Suite #15-01, Farrer Park Hospital, Connexion Medical Complex, 1, Farrer, Singapore 217562",217562,1.312525,103.853912,0.0
