Name,Veeva ID,Parent HCO Account,Address line 1,Address line 2,Address line 3,Postal Code
Mission Medical Clinic,0011i000001xmro,,780 Upper Serangoon Road,#01-01,,534649
Khoo Clinic & Surgery,0011i000001xmwE,,998 Upper Serangoon Road,,,534737
K C Tan's Clinic,0011i000001xmbO,,1016 Upper Serangoon Road,,,534754
Medora Clinic & Surgery,0011i000001xn8w,,115 Upper Paya Lebar,,,534833
Kong Kian Clinic,0011i000001xmqO,,187 Upper Paya Lebar Road,,,534869
Halley Medical Clinic,0011i000001xmvv,,1 Hougang Street 91,#01-21,,538692
Healthway Hougang Central Clinic,0011i000001xnMj,,90 Hougang Avenue 10,Hougang Mall #04-03/04,,538766
Healthway Medical Group,0011i000001xmb0,,90 Hougang Avenue 10,Hougang Mall #04-06,,538766
Hougang Polyclinic,0011i000001xnPf,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xmcj,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xmpL,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xnPg,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xmr0,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xnQk,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xmrr,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xn09,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xnQj,,89 Hougang Ave 4,,,538829
Hougang Polyclinic,0011i000001xn57,,89 Hougang Ave 4,,,538829
Institute of Mental Health,0011i000001xmns,,Department of General Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xnUJ,,Department of Community Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xmbV,,Department of General Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xmbU,,Department of General Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xnSE,,Department of Administration,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xnIr,,Department of General Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xnX9,,Department of General Psychiatry,10 Buangkok Green,,539747
Institute of Mental Health,0011i000001xnGE,,Department of Forensic Psychiatry,10 Buangkok View,,539747
The Clinic @ Tai Seng,0011i000001xncZ,,18 Tai Seng Street #01-07/08,Mapletree 18,,539775
ST Medical Services Pte Ltd,0011i000001xnFM,,492 Airport Road,Aeromedical Centre,,539945
ST Medical Services Pte Ltd,0011i000001xmjB,,492 Airport Road,Aeromedical Centre,,539945
Lifeline Medical Group winning,0011i000001xnRA,,Blk 118 Rivervale Drive,#02-18,,540115
Healthway Medical Clinic,0011i000001xnGM,,Blk 118 Rivervale Drive #02-17,Rivervale Plaza,,540118
Helathway Medical Clinic,0011i000001xnAW,,Blk 118 Rivervale Drive,Rivervale Plaza #02-17,,540118
Lifeline Medical Group winning,0011i000001xnRA,,Blk 118 Rivervale Drive,#02-18,,540118
Healthmark Family Clinic,0011i000001xnJX,,Blk 263 Compassvale Street,#01-02/03,,540263
Healthway Medical Group,0011i000001xmoq,,Blk 267 Compassvale Link,#01-04,,540267
Island Family Clinic (Sengkang),0011i000001xnAZ,,279 Sengkang East Avenue,#01-05,,540279
The Olive Tree Family Clinic,0011i000001xmgS,,Blk 303 Anchorvale Link,#01-02,,540303
Medivene Clinic & Surgery,0011i000001xnHo,,Blk 330 Anchovale Street,#01-05,,540330
Island Family Clinic (Anchorvale),0011i000007FFai,,Blk 338 Anchorvale Cres,#01-02,,540338
Lens Medical Group  (RCMC Med Ctr),0011i000001xn8r,,182A Rivervale Crescent,#01-04,,541182
Compassvale 297A Medical Clinic,0011i000001xmlz,,Blk 297A Compassvale Street,#01-36,,541297
Mutual Healthcare Pte Ltd,0011i000001xmnA,,319B Anchorvale Drive,#01-92,,542319
Mutual Healthcare Pte Ltd,0011i000001xna2,,319B Anchorvale Drive,#01-92,,542319
Sengkang Family Clinic,0011i000001xnc1,,Blk 274D Compassvale Bow,#01-01,,544274
Sengkang Polyclinic,0011i000001xnKJ,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xnKN,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xmib,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xmzu,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xmzv,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xnKL,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xnKO,,2 Sengkang Square,#01-06 Sengkang Community Hub,,545025
Sengkang Polyclinic,0011i000001xnVI,,2 Sengkang Square,,,545025
Parkway Shenton,0011i00000oUwti,,10 Sengkang central #01-04,Buangkok NEL MRT station,,545061
Shenton Medical Group,0011i000001xn7O,,10 Sengkang Central #01-04,Buangkok NEL MRT Station,,545061
Shenton Medical Group,0011i000001xmoK,,10 Sengkang Central #01-04,Buangkok NEL MRT Stn,,545061
Simon Road Family Clinic,0011i000001xn62,,9 Simon Road,,,545895
Medicare Associates Clinic & Surgery,0011i000001xn1J,,Block 107 Serangoon North Avenue 1,#01-679,,550107
Kee & Partners Family Clinic,0011i000001xmdH,,Blk 151 Serangoon North Ave 2,#01-01,,550151
Stanford Medical Clinic & Surgery,0011i000001xnVn,,Blk 152 Serangoon North Ave 1,#01-308,,550152
Union Medical Clinic & Surgery,0011i000001xnLT,,152 Serangoon North Ave 1,#01-330,,550152
Serangoon North Clinic & Surgery,0011i000001xmbu,,Blk 153 Serangoon North Ave 1,#01-548,,550153
The Healer Medical Pte Ltd,0011i000001xn8O,,Blk 154 Serangoon North Ave 1,#01-452,,550154
Milford Medical Group,0011i000001xn9N,,237 Serangoon Ave 3,#01-116,,550237
6-10 Clinic & Surgery,0011i000001xn8U,,Blk 253 Serangoon Central Drive,#01-187,,550253
6-10 Clinic & SUrgery,0011i000001xncC,,253 Serangoon Central Drive,#01-187,,550253
Medihealth Clinic & Surgery,0011i000001xmjW,,Blk 261 Serangoon Central Drive,#01-33,,550261
Q&M Medical Group,0011i000001xmlA,,Blk 262 Serangoon Central Drive,#01-115,,550262
Silver Cross Family Clinic,0011i000001xnQR,,Blk 262 Serangoon Central Drive,#01-109,,550262
Serangoon Garden Clinic & Dispensary,0011i000001xmgg,,263 Serangoon Central Drive,#01-51,,550263
Garden Clinic,0011i000001xnTL,,Blk 304 Serangoon Ave 2,#01-04,,550304
326 Avenue 3 Clinic,0011i000001xnV6,,Blk 326 Serangoon Ave 3,#01-382,,550326
Tay Family Clinic,0011i000001xnXy,,326 Serangoon Ave 3,#01-376,,550326
King's Medical Clinic,0011i000001xnNM,,59A Serangoon Garden Way,,,555955
S G Clinic Family Practice,0011i000001xnW2,,84 Serangoon Garden Way,,,555980
K N Lau Clinic,0011i000001xncJ,,6 Kensington Park Road,Off Serangoon Garden Estate,,557258
Kensington Family Clinic,0011i000001xnVG,,14D Kensington Park Road,,,557265
Kensington Family Clinic,0011i000001xmwV,,14D Kensington Park Road,,,557265
Mediline Wei Min Clinic,0011i000001xnNr,,14 Kensington Park Road,,,557265
Mediline Wei Min Clinic,0011i000001xmh6,,14 Kensington Park Road,,,557265
Ee Clinic,0011i000001xmfp,,128 Ang Mo Kio Avenue 3,#01-1859,,560128
Joyspring Family Clinic,0011i000001xn9d,,Blk 133 Ang Mo Kio Ave 3,#01-1643,,560133
Ang Mo Kio Medical Centre,0011i000001xmjG,,Block 157 Ang Mo Kio Avenue 4,#01-558,,560157
Ang Mo Kio Medical Centre,0011i000001xmyq,,Blk 157 Ang Mo Kio Ave 4,#01-558,,560157
Ang Mo Kio Medical Centre,0011i000001xmjG,,Blk 157 Ang Mo Kio Ave 4,#01-358,,560157
Frontier Health Care,0011i000001xnd9,,163 Ang Mo Kio Avenue 4,#01-426,,560163
Frontier Medical Associates,0011i000001xnN5,,Blk 163 Ang Mo Kio Ave 4,#01-426,,560163
Ang Mo Kio Clinic,0011i000001xnc0,,202 Ang Mo Kio Avenue 3,#01-1676,,560202
Yap Family Clinic & Surgery,0011i000001xnWt,,Blk 232 Ang Mo Kio Avenue 3,#01-1208,,560232
Healthway Medical Clinic (My Family Doctor),0011i000001xnJi,,Blk 330 Ang Mo Kio Ave 1,#01-1803,,560330
Healthpath Medical Clinic & Surgery,0011i000001xnD7,,Blk 338  Ang Mo Kio Ave 1,#01-1651,,560338
Sia & Yeo Family Clinic,0011i000001xmjX,,Blk 407 Ang Mo Kio Avenue 10,#01-749,407 AMK Ave 10,560407
Great Health Medical Clinic,0011i000001xn9G,,Blk 407 Ang Mo Kio Ave 10,#01-749,,560407
Sia & Yeo Family Clinic,0011i000001xnKp,,Blk 407 Ang Mo Kio Avenue 10,#01-749,,560407
HK Family Clinic & Surgery,0011i000001xnYm,,410 Ang Mo Kio Avenue 10,#01-817,,560410
HK Family Clinic And Surgery,0011i000001xnYn,,Blk 410 Ang Mo Kio Ave 10,#01-817,,560410
Ki Medical Clinic,0011i000001xmfL,,Blk 416 Ang Mo Kio Ave 10,#01-975,,560416
Wong Clinic & Surgery,0011i000001xmmu,,Blk 416 Ang Mo Kio Ave 10,#01-997,,560416
Meenara Clinic,0011i000001xn8x,,Block 422 Ang Mo Kio Avenue 3,#01-2536,,560422
Cheng Clinic,0011i000001xn23,,447 Ang Mo Kio Avenue 10,#01-1677,,560447
MHC Family Clinic,0011i000001xnRV,,Blk 452 Ang Mo Kio Ave 10,#01-1789,,560452
Peace Family Clinic & Surgery,0011i000001xmq4,,Blk 452 Ang Mo Kio Ave 8,#01-1787,,560452
Peace Family Clinic & Surgery,0011i000001xnAo,,Blk 452 Ang Mo Kio Avenue 10,#01-1787,,560452
Peace Family Clinic & Surgery,0011i000001xn27,,Blk 452 Ang Mo Kio Ave 8,#01-1787,,560452
Peace Family Clinic & Surgery,0011i000001xmpd,,Blk 452 Ang Mo Kio Ave 10,#01-1787,,560452
Silver Cross Healthcare Pte Ltd,0011i000001xmlu,,Blk 452 Ang Mo Kio Ave 8,#01-1787,,560452
Intemedical 24Hr Clinic (Ang Mo Kio),0011i00000ufvHu,,Intemedical 24Hr Clinic (Ang Mo Kio),"525 ANG MO KIO AVENUE 10, #01-2407, Cheng San Centre",,560525
Chua Medico Clinic,0011i000001xnTS,,Blk 529 Ang Mo Kio Ave 10,#01-2323,,560529
Atrio Family Clinic,0011i000001xnE2,,Blk 532 Ang Mo Kio Ave 10,#01-2461,,560532
Atrio Family Clinic,0011i000001xnDy,,Blk 532 Ang Mo Kio Ave 10,#01-2461,,560532
Well Family Clinic & Surgery,0011i000001xmh7,,Blk 555 Ang Mo Kio Ave 10,#01-1948,,560555
Grace Clinic,0011i000001xmc2,,Blk 607 Ang Mo Kio Ave 4,#01-1295,,560607
Family Care Clinic & Surgery,0011i000001xnDh,,Blk 608 Ang Mo Kio Ave 5,#01-2785,,560608
Eterna Medical Clinic,0011i000001xmyL,,Blk 629 ANg Mo Kio Ave 4,#01-994,,560629
Tan Medicare Clinic Pte Ltd,0011i000001xmdT,,629 Ang Mo Kio Ave 4,#01-986,,560629
632 Ang Mo Kio Avenue 4,0011i000001xmrt,,#01-956,Summit Medical Clinic,,560632
G.S. Clinic & Surgery Pte Ltd,0011i000001xnCP,,Blk 632 Ang Mo Kio Ave 4,#01-960,,560632
Summit Medical Clinic,0011i000001xnY4,,Blk 632 Ang Mo Kio Ave 4,#01-956,,560632
Yio Chu Kang MRT Clinic Pte Ltd,0011i000001xnFW,,Blk 635 Ang Mo Kio Ave 6,#01-5125,,560635
One Doctors Family Clinic,0011i000001xndD,,710 Ang Mo Kio Ave 8,#01-2613,,560710
OneDoctors Family Clinic,0011i000002Id6x,,8Blk 710 Ang Mo Kio Ave,#01-2613,,560710
Life Clinic,0011i000001xnDK,,Blk 713 Ang Mo Kio Ave 6,#01-4052,,560713
Life Clinic,0011i000001xnDN,,Blk 713 Ang Mo Kio Ave 6,#01-4052,,560713
Life Family Clinic,0011i000001xnBt,,Blk 713 Ang Mo Kio Ave 6,#01-4052,,560713
Family Medicare Clinic & Surgery,0011i000001xn8Q,,Block 721 Ang Mo Kio Avenue 8,#01-2815,,560721
Healthway AMK Clinic,0011i000001xmgp,,Blk 721 Ang Mo Kio Ave 8,#01-2801,,560721
Healthway AMK Clinic,0011i000001xnNS,,Blk 721 Ang Mo Kio Ave 8,#01-2801,,560721
Healthway Medical Group,0011i000001xmb1,,Blk 721 Ang Mo Kio Ave 8,#01-2801,,560721
Women's Clinic of Singapore,0011i000001xmlq,,Blk 721 Ang Mo Kio Ave 8,#01-2813,,560721
Ang Mo Kio Polyclinic,0011i000001xnVg,,Blk 723 Ang Mo Kio Avenue 8,#$01-4136,,560723
Ang Mo Kio Polyclinic,0011i000001xn08,,Blk 723 Ang Mo Kio Ave 8,#01-4136,,560723
Ang Mo Kio Polyclinic,0011i000001xnIh,,Blk 723 Ang Mo Kio Ave 8,#01-4136,,560723
Ang Mo Kio Polyclinic,0011i000001xnKW,,Blk 723 Ang Mo Kio Ave 8,#01-4136,,560723
Ang Mo Kio Polyclinic,0011i000001xnIt,,Blk 723 Ang Mo Kio Ave 8,#01-4136,,560723
Theresa Women's Clinic,0011i000001xnZK,,726 Ang Mo Kio Ave 6,#01-4160,,560726
Shenton Family Clinic,0011i000001xmkQ,,Blk 728 Ang Mo Kio Ave 6,#01-4208,,560728
Shenton Family Medical Clinic (AMK),0011i000001xnGj,,Blk 728 Ang Mo Kio Ave 6,,,560728
S.Y. Ng Clinic,0011i000001xmqn,,Block 226A Ang Mo Kio Avenue 1,#01-631,,561226
Family Health Medical Centre,0011i000001xmpj,,Blk 226G Ang Mo Kio Ave 1,#01-681,,567226
Ang Mo Kio Hospital,0011i000001xnPv,,Ang Mo Kio Ave 9,,,569766
Ang Mo Kio Hospital,0011i000001xnZ3,,Ang Mo Kio Ave 9,,,569766
Department of Pharmacology,0011i000001xnZD,,Ang Mo Kio Ave 9,Ang Mo Kio Hospital,,569766
The Chungkiaw Family Practice,0011i000001xnAp,,AMK Thye Hua Kuan Gospital,12 Ang Mo Kio Ave #01-06,,569766
TTSH Rehab Services,0011i000001xmp0,,17 Ang Mo Kio Ave 9,Ang Mo Kio Hospital,,569766
Ang Mo Kio Family Medicine Clinic,0011i000001xnTu,,4190 Ang Mo Kio Avenue 6,Broadway Plaza #03-01,,569841
AMK Family Clinic PTE LTD,0011i000001xmk7,,51 Ang Mo Kio Ave 3,#01-01Big Mac Centre,,569922
Tan & Yik Clinic & Surgery,0011i000001xmbE,,Blk 116 Bishan Street 12,#01-36,,570116
Tan & Yik Clinic & Surgery,0011i000001xnX5,,Blk 116 Bishan Street 12,#01-36,,570116
Bishan Grace Clinic,0011i000001xnXu,,Block 150 Bishan Street 11,#01-151,,570150
Dr Kenneth Loo Family Clinic,0011i000001xnLz,,Blk 152 Bishan Street 11,#01-215,,570152
Tan's T & T Clinic & Surgery,0011i000001xmjE,,Blk 152 Bishan Street 11,#01-213,,570152
Agape Clinic,0011i000001xnVC,,222 Bishan Street 23,#B1-169,,570222
Anderson Medical Centre,0011i000001xnC7,,Blk 283 Bishan Street 22,#01-173,,570283
Drs Goh & Tan Family Clinic & Surgery,0011i000001xmiG,,Blk 283 Bishan Street 22,#01-191,,570283
The Bishan Family Doctors,0011i000001xmk9,,283 Bishan Street 22,#01-181,,570283
K K Tan Medical Clinic,0011i000001xmbN,,Blk 284 Bishan Street 22,#01-209,,570284
Neighbourhood Clinic,0011i000001xn5v,,Blk 284 Bishan Street 22,#01-207,,570284
Lifeline Bishan Medical Clinic Pte Ltd,0011i000001xmkP,,Blk 501 Bishan Street 11,#01-376,,570501
Junction 8 Family Clinic,0011i000001xnQf,,Blk 503 Bishan Street 11,#01-464,,570503
Seah Skin & Medical Clinic,0011i000001xnU3,,Blk 503 Bishan Street 11,#01-460,,570503
T P Sim Family Clinic & Surgery,0011i000001xmao,,Blk 509 Bishan St 11,#01-378,,570509
The Family Doctor Clinic & Surgery,0011i000001xnQl,,215D Upper Thomson Road,,,574349
Sin Min Clinic,0011i000001xn8V,,221 Upper Thomson Road,,,574353
Chong's Clinic,0011i000001xmx3,,234 Upper Thomson Road,,,574365
Raffles Hospital Pte Ltd,0011i000001xnCa,,585 North Bridge Road,,,574408
Regent Clinic,0011i000001xnR8,,301 Upper Thomson Road,#03-12 Thomson Plaza,,574408
Y C Goh Clinic & Surgery For Women,0011i000001xmi9,,301 Upper Thomson Road,#03-09 Thomson Plaza,,574408
"820 Thomson Rd, Ambulatory Care Ctr",0011i000001xnBJ,,Mt Alvernia Medical Centre,Joy Lee Surgery (Ground Floor),,574623
820 Thomson Road,0011i000001xnV2,,820 Thomson Road,Mt Alvernia Hospital,,574623
820 Thomson Road #01-10,0011i000001xnCF,,Mt Alvernia Medical Centre(B),Ang Skin & Hair Clinic,,574623
820 Thomson Road #02-05,0011i000001xn5n,,Mt Alvernia Medical Centre,LP Surgery Associates,,574623
A Clinic for Women,0011i000001xnFd,,820 Thomson Road #08-05,Mt Alvernia Medical Centre,,574623
Cosmas Chen General Surgery & Vascular Centre Pte Ltd,0011i000001xn3S,,820 Thomson Road,#02-23 Mount Alvernia Hospital Medical Centre A,,574623
Diabetes & Endocrine Consultants Pte Ltd,0011i000001xnDc,,820 Thomson Road #06/63/64,Mount Alvernia Medical Centre,,574623
Digestive Health Associate,0011i000001xnOU,,820 Thosom Road #03-12,Mt Alvernia Medical Centre,,574623
"Livingstone Endocrine, Diabetes & Thyroid Clinic",0011i00000rZxw4,,Mount Alvernia Hospital,"#06-07, 820 Thomson Road Medical Centre A",,574623
LP Surgery,0011i000001xmnW,,820 Thomson Road,#02-05 Mount Alvernia Med Ctr Block A,,574623
Mount Alvernia Hospital,0011i000001xndP,,820 Thomson Road,,,574623
Mount Alvernia Hospital,0011i000001xmk5,,Pharmacy Department,820 Thomson Road,,574623
Mt Alvernia Hospital,0011i000001xmou,,820 Thomson Road,,,574623
Mt Alvernia Medical Centre,0011i000001xnVN,,820 Thomson Road,Mount Alvernia Hospital,,574623
Muswell ENT Specialist Centre,0011i000001xmxd,,820 Thomson Road #B1-03,Mt Alvernia Medical Centre,,574623
Nobel Heart Centre,0011i000001xmzn,,820 Thomson Road #01-03,Mount Alvernia  Medical Centre,,574623
Nobel Surgery Centre,0011i000001xnFU,,820 Thomson Road #05-02,Mt Alvernia Medical Centre,,574623
Restore Heart Centre,0011i000001xnAM,,Mount Alvernia Medical Centre,820 Thomson Road #07-52,,574623
Siow Neurology Headache & Pain Centre,0011i000001xmtQ,,820 Thomson Road #08-59,Mt Alvernia Hospital,,574623
Stephen Chew Centre for Kidney Disease,0011i000001xnJ2,,820 Thomson Road #05-53,Mt Alvernia Medical Centre,,574623
Supreme Clinic For Women Pte Ltd,0011i000001xn5C,,Mt Alvernia Medical Ctr,820 Thomson Rd Blk B #03-12,,574623
Tan Peng Kok Urology,0011i000001xnR4,,"Mt Alvernia Med Ctr, Blk B",820 Thomson Rd #01-11/12,,574623
The Good Life Medical Center,0011i00000oXvbW,,820 Thomson Road,,,574623
The Heart Doctors Clinic,0011i000001xnbY,,820 Thomson Road #05-56,Mount Alvernia Medical Centre D,,574623
Y S Lau Cardiology Clinic Pte Ltd,0011i000001xnLd,,820 Thomson Road #06-60,Mount Alvernia Medical Centre D,,574623
Heart Consultants Pte Ltd,0011i000001xmos,,Mt Alvernia Hospital,Blk A #02-25A,820 Thomson Road,574689
Australia Clinic,0011i000001xmsS,,6 Sin Ming Road #01-18,Tower 2 Sin Ming Plaza,,575585
L & L Family Medicine Clinic,0011i000001xnBv,,No.6 Sin Ming Road,#01-07 Sin Ming Plaza Tower 2,,575585
L & L Family Medicine Clinic,0011i000001xnBv,,6 Sin Ming Road #01-07,Sin Ming Plaza Tower 2,,575585
Hill Spring Medical,0011i000001xmdF,,12 Jalan Leban,,,577552
Chungkiaw Clinic,0011i000001xnHY,,118 Upper Bukit Timah Road,,,588173
The Chungkhiaw Family Practice,0011i000001xmkN,,118 Upper Bukit Timah Road,,,588173
Lim Clinic & Surgery For Women,0011i000001xnIm,,140 Upper Bukit Timah Road,#02-03 Beauty World Plaza,,588176
Nam Seng Clinic,0011i000001xn9C,,144 Upper Bukit Timah Road,#01-22 Beauty World Centre,,588177
Chang Clinic,0011i000001xnDt,,1 Jalan Anak Bukit,#B1-08/10 Bukit Timah Plaza,,588996
Chang Clinic,0011i000001xn1j,,1 Jalan Anak Bukit,#B1-09/10 Bukit Timah Plaza,,588996
Chang Clinic,0011i000001xn5V,,1 Jalan Anak Bukit,#B1-09/10 Bukit Timah Plaza,,588996
Chang Clinic,0011i000001xmbB,,1 Jalan Anak Bukit B1-08/10,Bukit Timah Plaza,,588996
Toh Yi Medical Clinic,0011i000001xnRk,,18 Toh Yi Drive,#01-107,,590018
The Arcadia Clinic,0011i000001xmw8,,2 Pandan Valley,#01-211 Acacia Court,,597626
MY Clinic,0011i000002Id73,,9 King Albert Park,#01-50,,598332
Mandarin Medical & Dental Centre,0011i000001xnIG,,66 Jalan Jurong Kechil,,,598586
Cheong Medical Clinic,0011i000001xmej,,76 Jalan Jurong Kechil,,,598589
Tang Family Clinic,0011i000001xnPx,,84 Jalan Jurong Kechil,,,598593
Healthway (Silver Cross Family Clinic),0011i000001xn0I,,3 Cheong Chin Nam Road,,,599728
Healthway (Silver Cross Family Clinic),0011i000001xmpW,,3 Cheong Chin Nam Road,,,599728
Healthway (Silver Cross) Medical Group,0011i000001xmsR,,3 Cheong Chin Nam Road,,,599728
Healthway Medical Group,0011i000001xnAg,,3 Cheong Chin Nam Road,,,599728
Tay Guan Clinic,0011i000001xnP7,,39 Teban Gardens Road,#01-332,,600039
Newlife Family Clinic & Surgery,0011i000001xn1f,,Blk 61 Teban Garden Road,#01-20,,600061
Teban Garden Clinic,0011i000001xnL5,,Blk 61 Teban Garden Road,#01-01,,600061
E J Tan & Surgery Clinic,0011i000001xmz9,,Blk 104 Jurong East St 13,#01-100,,600104
E.J.Tan Clinic & Surgery,0011i000001xn7R,,Blk 104 Jurong East Street 13,#01-100,,600104
Jurong East Clinic,0011i000001xmzO,,Blk 114 Jurong East St 13,#01-406,,600114
Trinity Medical Clinic,0011i000001xmbA,,130 Jurong East Street 13,#02-205,,600130
Trinity Medical Clinic & Dental Surgery,0011i000001xmiS,,130 Jurong Gateway Road,#02-205/207,,600130
Trinity Medical Clinic & Dental Surgery,0011i000001xmko,,130 Jurong Gateway Road,#02-205/207,,600130
Summit Medical Clinic,0011i000001xnHD,,Blk 134 Jurong East Street 13,#01-307,,600134
Citilife Family Clinic,0011i000001xnBU,,215 Jurong East St 21,#01-539,,600215
Eastern Clinic & Surgery Pte Ltd,0011i000001xnDf,,Block 235 Jurong East Street 21,#01-316,,600235
Medico Clinic & Surgery,0011i000001xmur,,Blk 249 Jurong East Street 24,#01-88,,600249
B S Chew Clinic,0011i000001xnQ0,,Blk 252 Jurong East Street 24,#01-109,,600252
Mary Medical Clinic & Surgery,0011i000001xnWT,,Blk 252 Jurong East St 24,#01-157,,600252
Mary Medical Clinic & Surgery,0011i000001xnWT,,Blk 252 Jurong East Street 24,#01-157,,600252
Pacific Medicare Family Clinic Pte Ltd,0011i000001xnDL,,Blk 253 Jurong East Street 24,#01-227,,600253
Esther Yeo Clinic,0011i000001xnX0,,Blk 256 Jurong East St 24,#01-389,,600256
Esther Yeo Clinic,0011i000001xn86,,Blk 256 Jurong East Street 24,#01-389,,600256
Eastern Clinic & Surgery,0011i000001xnDF,,Blk 318 Jurong East Street 31,#01-48,,600318
Toyu Medical Centre,0011i000001xnQX,,Blk 351 Jurong East Street 31,#01-85,,600351
Healthway Medical Group,0011i000001xnRh,,Blk 353 Jurong East St 31,#01-111,,600353
Doctror W K Koo & Associates,0011i000001xnc6,,Blk 415 Pandan Gardens,#01-120,,600415
Healthway Medical Clinic,0011i000001xmzy,,3 Gateway Drive #04-32,Westgate,,608532
Ng Teng Fong General Hospital,0011i000001xnVW,,Ng Teng Fong General Hospital,1 Jurong East Street 21,,609606
Jurong East Avenue 1,0011i000001xnYD,,Level 2,Jurong Polyclinic,,609788
Jurong East Avenue 1,0011i000001xmk6,,Level 2,Jurong Polyclinic,,609788
Jurong East Avenue 1,0011i000001xn58,,Level 2,Jurong Polyclinic,,609788
Jurong Polyclinic,0011i000001xmkk,,190 Jurong East Ave 1,,,609788
Jurong Polyclinic,0011i000001xmpT,,190 Jurong East Ave 1,,,609788
Jurong Polyclinic,0011i000001xnOs,,190 Jurong East Ave 1,,,609788
Jurong Polyclinic,0011i000001xnUC,,190 Jurong East Ave 1,,,609788
Jurong Polyclinic,0011i000001xmlS,,190 Jurong East Ave 1,,,609788
Jurong Polyclinic,0011i000001xnVk,,190 Jurong East Ave 1,Level 2,,609788
Acumed  Medical Group - Taman Jurong,0011i000001xmsz,,Blk 64 Yung Kuang Road,#01-107/111,,610064
Acumed Medical Group,0011i000001xmsh,,Blk 64 Yung Kuang Road,#01-107,,610064
Acumed Medical Group,0011i000001xnR9,,Blk 64 Yung Kuang Road,#01-107/111,,610064
Acumed Medical Group - Taman Jurong,0011i000001xnd6,,Blk 64 Yung Kuang Road,#01-107/111,,610064
Acumed Medical Group - Tmn Jurong,0011i000001xmqH,,64 Yung Kuang Road,#01-107/111,,610064
Drs Tang & Partners,0011i000001xmh9,,Blk 64 Yung Kuang Road,#01-115,,610064
"Drs Koo, Loh & Associates Pte Ltd",0011i000001xnC6,,Blk 152 Yung Ho Road,#B1-03,,610152
Family Doctors @ 365,0011i000002Id6y,,365 Corporation Drive,,,610365
Point Medical Group,0011i000001xnXp,,Blk 399 Yung Sheng Road,#01-31 Taman Jurong Shopping Centre,,610399
Point Medical Group,0011i000001xmfZ,,Blk 399 Yung Sheng Road,#01-31 Taman Jurong Shopping Centre,,610399
The Cardiac Centre,0011i000001xnAb,,1 Farrer Park Station Road,"#07-17, Farrer Park Medical Center",,617562
PCS Medical Centre,0011i000001xnDk,,100 Ayer Merbau Road,,,628277
Drs Koo & Associates,0011i000001xnNv,,4 Kian Teck Avenue,#02-01,,628909
Asian Heart & Vascular Centre,0011i000001xnAK,,38 Irrawaddy Road #08-58/63,Mt Elizabeth Novena Mediical Centre,,629563
Yam Medical Group,0011i000001xnYZ,,Tuas Amenity Centre,71 Pioneer Road #01-06,,639591
Ivy Cheng Medical Clinic,0011i00000Y0JnE,,"Blk 111, #01-111",Jurong West ST 111,,640111
"Drs Koo, Loh & Associates Pte Ltd",0011i000001xmxD,,Blk 152 Yung Ho Road,#B1-03,,640152
Family Doctors at 365,0011i000001xmsK,,Block 365 Corporation Drive,#01-407,,640183
Boon Lay Clinic & Surgery,0011i000001xnNf,,221 Boon Lay Place,#01-240/244 Boon Lay Shopping Centre,,640221
Community Medical Clinic,0011i000001xmwK,,221 Boon Lay Place #02-160,Boon Lay Shpg Centre,,640221
Char Medical,0011i000001xn1o,,Blk 276 Jurong West St 25,#01-06,,640276
Hisemann Medical Clinic,0011i000001xnEc,,Blk 276 Jurong West St 25,#01-06,,640276
The Doctor's Clinic,0011i000001xmwP,,Blk 429 Jurong West Ave 1,#01-318,,640429
Ong Medical Clinic,0011i000001xndH,,Blk 463 Jurong West Street 41,#01-560,,640463
Sunshine Family Clinic,0011i000001xmeg,,Blk 491 Jurong West Street 41,#01-153,,640491
Eden Family Clinic,0011i000001xmx1,,492 Jurong West St 41,#01-40,,640492
John T L Lim Clinic & Surgery,0011i000001xn1m,,Blk 492 Jurong West Street 41,#01-80,,640492
